name,city,kind,item_id,place_id,google_name,google_category,raw_status,status
The Park East,Bang Na,Coworking Space,674b37a4dd188bc8871b7d9a,ChIJoa6NZgeh4jAR094crhZCfcI,The Park East,Coworking space,OPERATIONAL,Open
The Pedlar,Vieng Tai,Cafe,67dbb82c9d6996c79dc04c15,ChIJwwCL7IqB2jARzPLCZxRvi3g,The Pedlar,Coffee shop,OPERATIONAL,Open
The Place with No Name,Uluwatu (Bingin),Cafe,65fa86d0e0379bf78d5247a7,ChIJL5wvDTJF0i0RYyEQUZ6mUDg,The Place With No Name,Restaurant,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
The Roasting,Pimlico,Cafe,6809d0052b95fde8a64903e3,ChIJL8_CTOAEdkgRBetnQFdOWw8,The Roasting,Coffee shop,OPERATIONAL,Open
The Royal Rawness,Marvila,Cafe,67dbb82b2484dbfd03be1f86,ChIJ6SEPepIzGQ0R7NDjs4Wva88,The Royal Rawness,Coffee roastery,OPERATIONAL,Open
The Seaside Cafe,Wok Tum,Cafe,6784e21497020a242c7159d0,ChIJHXSW2TH_VDAR306ONc_Re34,The Seaside Cafe,Cafe,OPERATIONAL,Open
The Sentry C,District 1,Coworking Space,67dbb8277b580966f91db169,ChIJhT3ZOBcvdTERLS0Qo5jqrPQ,The Sentry C,Coworking space,OPERATIONAL,Open
The Sentry P,District 2,Coworking Space,67dbb8281b29a29f6ac57537,ChIJ-TRnnhcndTERUkcpKy_C1gQ,The Sentry P,Coworking space,OPERATIONAL,Open
The Sentry Z,District 1,Coworking Space,67dbb82621ae962504f35e1f,ChIJ46NnV24vdTERWZL-ZzogsaQ,The Sentry Z,Coworking space,OPERATIONAL,Open
The Shed CoWorking,Salamanca,Coworking Space,67c195450c9b98325f98217b,ChIJwf-Ed70oQg0R8scDRHMbmz4,The Shed CoWorking,Coworking space,OPERATIONAL,Open
The Shell Lounge: Resturant and Beach Bar,Hin Kong,Cafe,6784e211053e82772ef952a7,ChIJpflxN6__VDARLjRtpUL-CYg,The Shell Lounge: Resturant and Beach Bar,Restaurant,OPERATIONAL,Open
The Social Hub Coworking Barcelona Poblenou,Poblenou,Coworking Space,6809cff4146566dc3d30aefe,ChIJz1qORhGjpBIRucNFtGw8JgA,The Social Hub Coworking Barcelona Poblenou,Coworking space,OPERATIONAL,Open
The Solimans,Seseh,Cafe,66329146b0f77cf9fe43cd3d,ChIJs805q1k50i0R5YW7EIQL4yU,The Solimans,Restaurant,OPERATIONAL,Open
The Space Bali,Uluwatu (Bingin),Coworking Space,65fa86d0e0379bf78d52469e,ChIJr744Q8ZF0i0Rex2ge-AMfc0,The Space Bali Yoga & Co-working Uluwatu,Yoga Studio,OPERATIONAL,Open
The Spell Creperie,Ubud,Cafe,6600e81807fad7c7a15f2788,ChIJffg-lGs90i0RvbigvaRCFFs,The Spell Creperie,Dessert Shop,OPERATIONAL,Open
"The Spot, Coworking Space",Kuta,Coworking Space,6619cfaba457f12b5e659d47,ChIJc_w0U82pzS0RHiNF8a-g31Q,The Spot Lombok,Restaurant,OPERATIONAL,Open
The Story 106,Old City,Cafe,660a66350b296d0efa1274b5,ChIJsR9NjXM72jARLF49G-h_OOU,The Story 106 Co-Working Space &Cafe,Coffee Shop,OPERATIONAL,Open
The Urban Office,Sukhumvit,Coworking Space,674b37a4464b231db2ce0ba6,ChIJew1mBgGf4jARm5MCHcXT1qc,The Urban Office,Coworking space,OPERATIONAL,Open
The Urban Office Asoke,Sukhumvit (Asoke),Coworking Space,674b37a4aa9025ffb5998386,ChIJlxMDlnGf4jARO6bixKWcEX8,The Urban Office Asoke,Coworking space,OPERATIONAL,Open
The Urban Office Phra Khanong,Phra Khanong,Coworking Space,674b37a4ab62ac5800dbe0e8,ChIJFZHVx3Kf4jARhdrQYEuUgbc,The Urban Office Phra Khanong,Coworking space,OPERATIONAL,Open
The Work Loft Silom,Sathon,Coworking Space,674b37a4e6116045f05e6e6e,ChIJ8UI3DSyf4jARARZlmXaiFLQ,The Work Loft Silom,Coworking space,OPERATIONAL,Open
The WorkWell @EC1,Angel,Coworking Space,6809cff6b0476ee3035a449e,ChIJETqSh1sbdkgRB1qu3p_ULOc,The WorkWell @EC1,Real estate agency,OPERATIONAL,Open
The Workers' League Blackheath,Blackheath,Coworking Space,6809cff82b95fde8a648fd90,ChIJt1xVGvGp2EcRIB3EEf5eFlc,The Workers' League Blackheath,Coworking space,OPERATIONAL,Open
The Workers' League Bonhill Street,Old Street,Coworking Space,6809d0049b273d029c33ad94,ChIJsURprbwddkgRMrYOXxxGHp8,The Workers' League - Bonhill,Coworking space,CLOSED_TEMPORARILY,Temporarily closed
The Workspace - By Amparo,Machico,Coworking Space,664fb8982673479a5d6dcc4d,ChIJB-cWS1hjYAwRS-u2EZd-ly8,The Workspace - By Amparo,Coworking Space,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
The Xym Cafe,Hai Ya,Cafe,67c195478b996d4ced6233ff,ChIJ67E5gXow2jARLb1v76lFcKk,The Xym Cafe,Coffee shop,OPERATIONAL,Open
Thens.coffee,Hai Chau,Cafe,67c195432ca7b17c4cfd82c9,ChIJd7ZsJvMZQjER2n-dH5nqiRc,Thens.coffee,Coffee shop,OPERATIONAL,Open
Think SOciety Coworking Space & Coffee,Bang Na,Coworking Space,674b37a4fbc7383b4c995215,ChIJrQJKCQOg4jARSRqoFP-P2y0,THINK Society: Co-working space & coffee,Coworking space,OPERATIONAL,Open
Three O'clock Nguyen Dinh Chieu,District 3,Cafe,67dbb828af3498ee80e1236c,ChIJ-wtbte4vdTERIU0BCYo7AT4,Three O'clock Nguyễn Đình Chiểu,Coffee shop,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
Thuc Coffee Ly Tu Trong,District 1,Cafe,67dbb8271b29a29f6ac574d1,ChIJRXSYCjgvdTERdEhINLe19Os,Thức Coffee,Coffee shop,OPERATIONAL,Open
Time To Cowork,Cais do Sodre,Coworking Space,6809cff59b7082d7ab261209,ChIJA3nCiDo1GQ0RJsUaadfc9yg,Time To Cowork,Coworking space,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
Tiny Cup Cafe,Thonglor,Cafe,674b37a2334d8fa6dd9140a0,ChIJEYK-S1Ke4jARoB8EQyagLWc,Tiny Cup Cafe,Cafe,OPERATIONAL,Open
Toby's at Noble Play,Phloen Chit,Cafe,67dbb81807076504f2483654,ChIJB4m2sYif4jARauzfFyBQB8M,Toby's at Noble Play,Brunch restaurant,OPERATIONAL,Open
Together Cafe Koh Lanta,Long Beach,Cafe,67d509da9f95d7192f5afc42,ChIJKYBZjNUDTjARDB-XHytdn-g,Together Cafe • Koh Lanta,Restaurant,OPERATIONAL,Open
Tom&Serg,Al Quoz,Cafe,67dbb8230a49e102711f66f2,ChIJj3fdMipqXz4RFMG6snLxSaY,Tom&Serg.,Restaurant,OPERATIONAL,Open
Tomorrow X,Haad Salad,Cafe,6784e21228014e1b748e7410,ChIJiR3q4-oBVTAR6WF_SIjU7Y8,Tomorrow X,Cafe,OPERATIONAL,Open
Too Fast To Sleep - Siam,Siam,Cafe,674b37a2cc980781b21b0d0f,ChIJC9rRGF2f4jARS16rtqx_T3g,Too Fast To Sleep - Siam,Cafe,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
Torrefaktum - Kaffeeroesterei,Ottensen,Cafe,67dbb8261b29a29f6ac573f3,ChIJtxsSFo6FsUcRIUl7TXtQ4uI,Torrefaktum - Kaffeerösterei,Coffee roastery,CLOSED_TEMPORARILY,Temporarily closed
Torst,Pererenan,Cafe,6667f39d4620266c4db3b397,ChIJXYKZxrM50i0RexqucElUTTE,Torst Coffee,Coffee Shop,OPERATIONAL,Open
Tostao,L'Eixample Dreta,Cafe,67dbb819e95b63f8187dfe1d,ChIJr7EifO-ipBIRTHR_RRatzQ4,Tostao,Cafe,OPERATIONAL,Open
Touche,Pererenan,Cafe,65fa86d0e0379bf78d52457a,ChIJx2GvT6U50i0R63BCiKSluUw,Touché Cafe & Restaurant,Cafe,OPERATIONAL,Open
Tree House Cafe,Chalok,Cafe,67c195468c90db03472505bd,ChIJrSJtMZyhVTAREUd1D6488NU,Tree House Cafe,Thai restaurant,OPERATIONAL,Open
Tribal Bali Coworking Hostel,Pererenan,Cafe,65fa86d0e0379bf78d5244d6,ChIJH4qy2jI50i0RIKy3qMSsdYc,Tribal Bali Coworking Hostel,Hostel,OPERATIONAL,Open
Tribe Social Club - Coworking,Bairro Alto,Coworking Space,6809cff57a5c39fcdc925c4d,ChIJkXZMFQA1GQ0RovxB_uOSRr0,"Tribe Social Club - Cowork, Bar, Events",Community center,CLOSED_TEMPORARILY,Temporarily closed
Tropical Nomad Members Area,Canggu,Coworking Space,65fa86d0e0379bf78d5244af,ChIJvf4Cf7pF0i0RGVMhsUCiNBY,Tropical Nomad Coworking Space,Coworking Space,OPERATIONAL,Open
Tropical Nomad Non-Members Area,Canggu,Cafe,65fa86d0e0379bf78d52468d,ChIJvf4Cf7pF0i0RGVMhsUCiNBY,Tropical Nomad Coworking Space,Coworking Space,OPERATIONAL,Open
True Coffee Emquartier,Sukhumvit,Cafe,674b37a2040573bdb642132f,ChIJ-Q4V9AGf4jARlIFGXkXHubY,TrueCoffee (Emquartier),Coffee shop,OPERATIONAL,Open
Twenty Eight Cafe,Bugis,Cafe,67dbb81e4c69903847e6c41f,ChIJERQVObwZ2jERYTdCKJW4gog,Twenty Eight Cafe Wilkie Road,Cafe,OPERATIONAL,Open
Two Face / Coffee & Brunch,Canggu,Cafe,6631c9dbcd830ff47f64b1cf,ChIJq42lSa850i0RziccPzDJXhU,TWO FACE Canggu,Cafe,OPERATIONAL,Open
UNBOX Community - API World Tower,WTC,Coworking Space,67dbb824911faea0a7115876,ChIJcYFCl-RDXz4RVEjjzdZlevo,UNBOX Community - API World Tower,Coworking space,OPERATIONAL,Open
UNCLE Cafe,Srithanu,Cafe,6784e21aed4a0ca08cff1115,ChIJGQRapQ4BVTARcQ4tifhtjBg,UNCLE Cafe,Cafe,OPERATIONAL,Open
Ubud Coffee Roastery,Ubud,Cafe,65fa86d0e0379bf78d5247b0,ChIJsaCfQmw90i0R0jUeLLvA7zc,Ubud Coffee Roastery - Ubud,Coffee Shop,OPERATIONAL,Open
Ubud.Space Coworking and Coffee,Ubud,Coworking Space,65fa86d0e0379bf78d5247a6,ChIJY3j-wTY90i0R4GXUE4P7lio,Ubud.Space Coworking and Coffee,Coworking Space,OPERATIONAL,Open
Ulu Artisan Ungasan,Uluwatu (Ungasan),Cafe,65fa86d0e0379bf78d5247ad,ChIJLcbe0m1b0i0R6djTTMkCQyU,Artisan - Ungasan,Restaurant,OPERATIONAL,Open
Ulu Garden,Uluwatu (Ungasan),Cafe,65fa86d0e0379bf78d5247ae,ChIJtyJyXP9P0i0RUiHHL26xoUM,ULU Garden,Restaurant,OPERATIONAL,Open
Uncommon Borough - Flexible Office Work Space,Borough,Coworking Space,6809cff8e55fef2e1e088016,ChIJq6pq8FgDdkgR00mfXSJQ_lE,Uncommon Borough,Real estate agency,OPERATIONAL,Open
Uncommon Fulham - Flexible Office Work Space,Fulham,Coworking Space,6809cfffe45574f02ae15494,ChIJYeZo30cPdkgRkjoJ2pQR-v8,Uncommon Fulham - Flexible Office Work Space,Coworking space,OPERATIONAL,Open
Uncommon Highbury - Flexible Office Work Space,Higbury,Coworking Space,6809d0009b273d029c33aa58,ChIJLYKV53AbdkgRRrGVI9jBLZ4,Uncommon Highbury,Coworking space,OPERATIONAL,Open
Uncommon Holborn - Flexible Office Work Space,Holborn,Coworking Space,6809d001709fce94fc7067f1,ChIJj7Q4hzUbdkgRcWBnl6bCP8o,Uncommon Holborn - Flexible Office Work Space,Real estate agency,OPERATIONAL,Open
Uncommon Liverpool Street - Flexible Office Work Space,Liverpool Streeet,Coworking Space,6809d003744673d0e5f5ad21,ChIJ81XC488ddkgR1m3RFl2ybHA,Uncommon Liverpool Street - Flexible Office Work Space,Coworking space,OPERATIONAL,Open
Urban Bistro,Old Town,Cafe,66838ea3a0e10752e40fde2c,ChIJUfKk3FyJbEcRXCEfhJGjJQQ,Urban Bistro,Bistro,OPERATIONAL,Open
Urban Bites Cafe,Berawa,Cafe,65fa86d0e0379bf78d5245ae,ChIJxaHhO2U50i0RhMezgLsUngs,Urban Bites Cafe,Cafe,OPERATIONAL,Open
Urban House,Old Town,Cafe,66838ea39e72c94ab3c62c89,ChIJkQyABbmxt4kRm0mIT87zy9A,CityHouse Old Town,Real Estate Agency,OPERATIONAL,Open
Us&Co Monument,City of London,Coworking Space,6809cff9ad3417de7779e4fa,ChIJZ6DtBU4DdkgRHdPqrVSBKCA,Us&Co Monument | Premium Office Space & Meeting Rooms,Real estate agency,OPERATIONAL,Open
Us&Co Stratford | Coworking & Meeting Rooms,Stratford,Coworking Space,6809d009744673d0e5f5afe4,ChIJbzw-Df4ddkgRkGakk_oBuG8,Us&Co Stratford,Real estate agency,OPERATIONAL,Open
VAPIANO Oldenburg Kasinoplatz,Oldenburg,Cafe,6749620e2c1fc7a5bd3f8942,ChIJoZ3J7QjftkcR2uXYUExbzEM,VAPIANO Oldenburg Kasinoplatz,Restaurant,OPERATIONAL,Open
VCR,Bukit Bintang,Cafe,664d020b64a89e11b9bc2595,ChIJPYhalddJzDERgRWIgOgOTvA,VCR,Cafe,OPERATIONAL,Open
VERSE baR＆cafe,Da’an District,Cafe,67c19547158419155ebd60e7,ChIJN_eNBA6rQjQRgfX7_2Nih_A,VERSE baR＆cafe,Coffee shop,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
Vagga Bar Cafe,Haad Yao,Cafe,67a956443ca0442425c77d5a,ChIJh_D8_cABVTARZxkGduGa-Yg,Vagga Bar cafe,Bar,OPERATIONAL,Open
ViOS Autograph Athens,Athens,Coworking Space,66df1faf92b716c215bfd0fa,ChIJcx435xSZoRQRwI4V7ig0cCk,ViOS Coworking (Autograph NEO Psychiko),Real Estate Agency,OPERATIONAL,Open
ViOS Co-Lab Athens,Athens,Coworking Space,66df1faf587225f8f7da6501,ChIJdTyL3S69oRQR3MrMxq0UxoM,ViOS Co-working,Real Estate Agency,OPERATIONAL,Open
ViOS Downtown Athens,Athens,Coworking Space,66df1fafd45c3b9c49f31f0d,ChIJdTyL3S69oRQR3MrMxq0UxoM,ViOS Co-working,Real Estate Agency,OPERATIONAL,Open
Vits Kaffee,Altstadt-Lehel,Cafe,66bbc200c03c05268b843f63,ChIJOSqGc2LfnUcRVPRBh7gAEfU,Vits Kaffee GmbH & Co.KG,Cafe,OPERATIONAL,Open
Vogelmaier Kaffeerösterei,Bogenhausen,Cafe,66c1ffe63562faa7756f381a,ChIJeWcbCHx1nkcRsZ5RM2eEvL8,VogelMaier Kaffeerösterei,Coffee roastery,OPERATIONAL,Open
W8 X Viangpha Cafe,Old City,Cafe,660a663675d51e3272f5c3ab,ChIJTdHOuiw72jARipMP8utmxAw,W8 x viangpha cafe,Coffee Shop,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
WAKO BAKE Suthep,Suthep,Cafe,67dbb8224c5a803673f3d1d2,ChIJc549XGc62jARVorTrk_mPAw,WAKO BAKE,Restaurant,OPERATIONAL,Open
WAKO BAKE at Old Town Chiang Mai,Old City,Cafe,67dbb821911faea0a711562c,ChIJp-bwSfU72jARuHBisujgBMQ,WAKO BAKE at Old Town Chiang Mai,Restaurant,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
WOLFOX SAVOY LONDON,Covent Garden,Cafe,6809cffd84cf6fe0ca12c631,ChIJFebJXtYFdkgR1NSIe5mH5kU,WOLFOX SAVOY LONDON,Italian restaurant,OPERATIONAL,Open
WONDERLUST - Coffee & Souvenir,Hai Chau,Cafe,67c19546254b014e0389f7c9,ChIJQRIRJDIYQjER4JvYKu_Qnak,WONDERLUST - Coffee & Souvenir,Coffee shop,OPERATIONAL,Open
WORX Gower House,Colombo 5,Coworking Space,67dbb822f75acbcb4abf5edb,ChIJlSuzNChb4joRoqQqO0C1Tsc,WORX Gower House,Coworking space,OPERATIONAL,Open
WORX Havelock House,Colombo 5,Coworking Space,67dbb8220c22857f902f7e94,ChIJwR1ZEa9b4joRGS-NVgpGkgc,WORX Havelock House,Coworking space,OPERATIONAL,Open
WORX Jawatte House,Colombo 5,Coworking Space,67c195476a9fcf2d19dd3f50,ChIJe2FWgaFb4joRnuRe2Eb1ih4,WORX Jawatte House,Coworking space,OPERATIONAL,Open
WORX Nawala House,Kotte,Coworking Space,67dbb822a75607567a5103ac,ChIJVdsqS01b4joRP7Yk4KiUbYA,WORX Nawala House,Coworking space,OPERATIONAL,Open
Warung Café & Restaurant,Srithanu,Cafe,6784e21b28014e1b748e80f8,ChIJ6QgiSTQBVTARsvlNAtOamuQ,Warung Café & Restaurant,Cafe,OPERATIONAL,Open
WatchHouse Hanover,Mayfair,Cafe,6809d003e55fef2e1e088919,ChIJGYh5zF4FdkgRbF1Qs98MEVc,WatchHouse Hanover,Coffee shop,OPERATIONAL,Open
WatchHouse Marylebone,Marylebone,Cafe,6809d0037e404065049f6df8,ChIJD1xcEigbdkgR_rS0GDp6t9M,WatchHouse Marylebone,Coffee shop,OPERATIONAL,Open
WatchHouse Somerset House,Covent Garden,Cafe,6809cffd00ffd0361151c758,ChIJD3EFm1gFdkgRiPW6GgLcdM0,WatchHouse Somerset House,Cafe,OPERATIONAL,Open
Watercress Cafe,Ubud,Cafe,65fa86d0e0379bf78d5247ba,ChIJLS7Y2mw90i0R2rbAvAiYWXU,Watercress Ubud,Cafe,OPERATIONAL,Open
Werklab Inc,Strathcona,Coworking Space,6749620d16ec5811acf144d6,ChIJp-BR1WpxhlQRBqWBOUp6wDg,Werklab Inc,Coworking space,OPERATIONAL,Open
WerkzeugH,Margareten,Cafe,6676cf056b3b94617753b1b6,ChIJc0XzPSiobUcRDLMKFRzNaAE,WerkzeugH,Bar,OPERATIONAL,Open
What's cup!,Haad Yao,Cafe,6784e211b2a7feb5e79c79db,ChIJ_YBYXpMBVTAR2Uu0odsMso4,What's cup!,Cafe,OPERATIONAL,Open
WinPlace Coworking Space,District 1,Coworking Space,67dbb828186cec74323ab9fa,ChIJDWHQ8aUpdTERKdVHXo3zxNQ,WinPlace Working Space | Cho thuê văn phòng | Quận 1,Coworking space,OPERATIONAL,Open
Work.Life Aldersgate Street,City of London,Coworking Space,67d52fa9a79f0c901cbad1ae,ChIJTciSpogbdkgRYlWk5GOM9bM,Work.Life Aldersgate Street - Office Space & Coworking,Real estate agency,OPERATIONAL,Open
Work.Life Bermondsey,Bermondsey,Coworking Space,67d52fadc13128f252051c2a,ChIJC9BYx0QDdkgRM8cEOlJ-cgQ,Work.Life Bermondsey,Real estate agency,OPERATIONAL,Open
Work.Life Borough,Borough,Coworking Space,67d52fadb214ed85a9e6d0ab,ChIJpe9mkTwDdkgR2_1uihrNRPA,Work.Life Borough - Office Space & Coworking,Real estate agency,OPERATIONAL,Open
Work.Life Camden,Camden Town,Coworking Space,67d52fad191e39fba6dbd531,ChIJXcTRiOEadkgR9d2Yly1rmgg,Work.Life Camden,Real estate agency,OPERATIONAL,Open
Work.Life Camden Coworking,Camden Town,Coworking Space,6809cffccca1f7b77befde5b,ChIJXcTRiOEadkgR9d2Yly1rmgg,Work.Life Camden,Real estate agency,OPERATIONAL,Open
Work.Life Fitzrovia,Fitzrovia,Coworking Space,67d52fa9c56b4eec49f572c5,ChIJLzEW52YbdkgR_Tojdlgd8Kw,Work.Life Fitzrovia - Office Space & Coworking,Real estate agency,OPERATIONAL,Open
Work.Life Hammersmith,Hammersmith,Coworking Space,67d52fa9dc72582cf7c0ff3d,ChIJETPoyBUFdkgRY26DzxaFpbI,Work.Life Hammersmith - West London Office Space & Coworking,Real estate agency,OPERATIONAL,Open
Work.Life Holborn,Holborn,Coworking Space,67d52fa931f06ae8f08f122c,ChIJs0Z1xXQbdkgRc_BWuIqnpmU,Work.Life Holborn,Real estate agency,OPERATIONAL,Open
Work.Life Liverpool Street,Liverpool Street,Coworking Space,67d52fa9ae483e2d920987e2,ChIJN786tG0ddkgRTWFksnCiuP4,Work.Life Liverpool Street - Office Space & Coworking,Real estate agency,OPERATIONAL,Open
Work.Life Old Street,Old Street,Coworking Space,67d52fa930406223ba184320,ChIJ8W9jXKUcdkgRD6fdbTPxsTU,Work.Life Old Street - East London Office Space & Coworking,Real estate agency,OPERATIONAL,Open
Work.Life Soho,Soho,Coworking Space,67d52fb2fff86e042a2beefa,ChIJD9k1GngbdkgROGKcFvyQx9I,Work.Life Soho,Real estate agency,OPERATIONAL,Open
Work.Life St Cross Street,Holborn,Coworking Space,67d52facff9f765cf4c76f61,ChIJiVpt67UbdkgRIOkPnexx6f8,Work.Life St Cross Street,Real estate agency,OPERATIONAL,Open
WorkFlow Thao Dien - Working Space,District 2,Coworking Space,67dbb8283caa81895e3f0c19,ChIJkfsaXES_aIYRzc8XE6wZZ2E,WorkFlow Thảo Điền - Working Space & Café,Coffee shop,OPERATIONAL,Open
WorkFlow Thao Dien Cafe,District 2,Cafe,67dbb8284d8a2c443942e9c1,ChIJkfsaXES_aIYRzc8XE6wZZ2E,WorkFlow Thảo Điền - Working Space & Café,Coffee shop,OPERATIONAL,Open
WorkStories Serviced Office,Khlong Toei,Coworking Space,674b37a4019791da08eabeb1,ChIJmwKkvUmf4jARt5CiXsiLvUc,Workstories Serviced office,Coworking space,OPERATIONAL,Open
WorkWize Coworking Space,Huai Khwang,Coworking Space,674b37a49ddadf84a13c1c1f,ChIJnSpbitSf4jARckFoWOuUR-s,WorkWize,Real estate agency,OPERATIONAL,Open
Workin'CV,Praia,Coworking Space,676736d025a33401d6527468,ChIJHf-p1Q90k4MR_orddD1A3bQ,Workin'CV,Coworking space,OPERATIONAL,Open
Working on Air,Gili Air,Coworking Space,6613fb8149a091e1a4d49da8,ChIJC2RMFendzS0Rw8OdOgZL16w,Working on Air,Coworking Space,OPERATIONAL,Open
Workland Fahle,Ulemiste,Coworking Space,67dbb82e89928f8e5c836e5c,ChIJx4i5HxeVkkYR7gxm0ZO02CU,Workland Fahle,Real estate agency,OPERATIONAL,Open
Workshop17 Kloof Street,Gardens,Coworking Space,67d81020f5512df966898e94,ChIJhZ7xY1pnzB0R0oal5T5yr0w,Workshop17 Kloof Street,Coworking space,OPERATIONAL,Open
Workspace 6,Centrum,Coworking Space,6840bf20edd5a1245b84305b,ChIJf7bpI8wJxkcRKhCAw-fiqm0,Workspace 6,Coworking space,OPERATIONAL,Open
Woyton Oldenburg Haarenstraße,Oldenburg,Cafe,6749620ed55091acf47cbffc,ChIJDaa52gfftkcRq7nGgjjSORk,Woyton,Cafe,OPERATIONAL,Open
Wrkhub by Tutmak,Ubud,Coworking Space,65fa86d0e0379bf78d5247aa,ChIJRTIhAaw90i0RFI6q0aHUIeQ,Wrkhub By Tutmak,Coworking Space,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
XLIII Specialty Coffee,My An,Cafe,67dbb823e95b63f8187e0c36,ChIJ7xtm7rMXQjER7ye2fxPfbFE,XLIII Specialty Coffee,Coffee shop,OPERATIONAL,Open
Xom Space,District 1,Coworking Space,67dbb827ddbd6ff42ecee057,ChIJzZHdUoYvdTEReFWbBoKxAds,Xóm Space,Coworking space,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
Y'Est Works Coffee Bar,Sukhumvit,Cafe,674b37a25713b502134106b4,ChIJFTzHXSCf4jAR2MDQTHUOXwQ,Y'EST WORKS Coffee Bar,Coffee shop,OPERATIONAL,Open
Y'Est Works Coffee Roastery,Sukhumvit (Asoke),Cafe,674b37a204fee7c9b3adfee9,ChIJlSpmMOWf4jARfdSrmlYLyyE,Y'EST WORKS Coffee Roastery,Cafe,OPERATIONAL,Open
Yellow Coworking Space,Nimman,Coworking Space,660a6636d708a5ea159e49f8,ChIJAe6hv_o72jARruNHpKHt2_I,Yellow Coworking Space (Co-working),Coworking Space,OPERATIONAL,Open
Yes Surf Siargao,General Luna,Cafe,67246a3a77bc6d78c33441c7,ChIJYwZrJG0JBDMRheoGYgBlrRU,Yes Surf Siargao,Hostel,OPERATIONAL,Open
Yolk House Brighton Rock Place,Kemptown,Coworking Space,68a2fa29a392c76e4ce3160d,ChIJ59W-90CFdUgRC_hB9mxREow,Yolk House Ltd,Coworking space,OPERATIONAL,Open
Yolk House Farringdon,Farringdon,Coworking Space,68a2fa294f772123c82934f3,ChIJmbftluwbdkgRKQj_6QfuHCo,,,ERROR:404,ERROR:404
You and Me,Srithanu,Cafe,6784e212668d29537c3dee7e,ChIJM8YKYwABVTARVq6FCQ9FNXo,You and Me,Coffee shop,OPERATIONAL,Open
Young Son Cafe,Wok Tum,Cafe,6784e21b54282d61143169f4,ChIJ9V1w7lT9VDARlVO5GXqQtWw,Young Son Cafe,Coffee shop,OPERATIONAL,Open
Z! Coffee & Roastery,My An,Cafe,67dbb8238db6988b7bc4caa9,ChIJs4YU9IIXQjERt21AKrnYj68,Zi Coffee & Roastery,Cafe,OPERATIONAL,Open
ZEIT Cafe,Neustadt,Cafe,666d6161832653f698d5b27f,ChIJP4tBeB2PsUcRVyGTPTz5Epo,ZEIT Café - Torrefaktum Kaffeerösterei,Cafe,CLOSED_TEMPORARILY,Temporarily closed
ZIN Cafe,Canggu,Cafe,65fa86d0e0379bf78d52457e,ChIJ1a70wvFH0i0RajIckWuoU14,ZIN Cafe,Restaurant,OPERATIONAL,Open
ZMOY CAFE,Old City,Cafe,67dbb8202484dbfd03be17fd,ChIJ_-L2YL062jARXCKsqtXsxjQ,Zmoy Cafe,Cafe,OPERATIONAL,Open
Zentralbibliothek Hamburg,St. Georg,Cafe,6666b10cbdb5c245d1fcc29c,ChIJq9okvTWjY0ERKRyR5d1bJ2g,Zentralbibliothek,Library,OPERATIONAL,Open
Zest Ubud,Ubud,Cafe,65fa86d0e0379bf78d5247b7,ChIJX5cf_T090i0RNTmzcpw74_Y,Zest,Vegan Restaurant,OPERATIONAL,Open
Zohng Coffee,Old City,Cafe,660a66353df4a74b7e6752ea,ChIJXZRWons72jAR26Ig85Kbg44,Zohng Coffee,Breakfast Restaurant,OPERATIONAL,Open
Zoku Vienna,Leopoldstadt,Coworking Space,67dbb82f6cc27ddd69368cec,ChIJxVPN_hkHbUcRsFkytwur4Dc,Zoku Vienna,Hotel,OPERATIONAL,Open
bean batter,Altstadt-Lehel,Cafe,66c1ffe65f02084760873c87,ChIJH348-MPZnUcRzpkJG3L0T4Q,bean batter,Cafe,CLOSED_PERMANENTLY,PERMANENTLY CLOSED
betahaus HafenCity,Hafencity,Coworking Space,67dbb825e95b63f8187e0e6c,ChIJTazvhvmOsUcR2Z-BU3BlE88,betahaus | HafenCity,Coworking space,OPERATIONAL,Open
betahaus Schanze,Sternschanze,Coworking Space,67dbb826a763429798b83bb4,ChIJu-Z5G2mPsUcRQVBdqBCMN80,betahaus | Schanze,Coworking space,OPERATIONAL,Open
betahaus | Kreuzberg,Kreuzberg,Coworking Space,67dbb81ab2bb3bdb73a475bb,ChIJqQFHjS1OqEcR8d99mafShxY,betahaus | Kreuzberg,Coworking space,OPERATIONAL,Open
black.,Old Town,Cafe,66838ea377d056cf201b64d4,ChIJuT-1Uvqwt4kRfo6LFV8_uRs,Alexandria Black History Museum,Museum,OPERATIONAL,Open
braena - coffee&breakfast,Eimsbuettel,Cafe,67dbb825c24274cca94b2e24,ChIJubzo1xiPsUcRZnF5ULw7akI,braena - coffee&breakfast I lunch I bar,Cafe,OPERATIONAL,Open
bright cafe,Canggu,Cafe,6809d00b146566dc3d30c443,ChIJ72ejGBU50i0RHhrjEnAbTWc,BRIGHT coffee and brunch,Restaurant,OPERATIONAL,Open
